,gene_id,database,kegg_id
9119,WA5_RS04890,KEGG_Module,M00570
9120,WA5_RS04895,KEGG_Module,M00125
9121,WA5_RS04945,KEGG_Module,M00022
9122,WA5_RS04960,KEGG_Module,M00120
9123,WA5_RS04965,KEGG_Module,M00140
9124,WA5_RS04965,KEGG_Module,M00141
9125,WA5_RS04965,KEGG_Module,M00346
9126,WA5_RS04965,KEGG_Module,M00532
9127,WA5_RS04970,KEGG_Module,M00023
9128,WA5_RS05025,KEGG_Module,M00009
9129,WA5_RS05025,KEGG_Module,M00011
9130,WA5_RS05025,KEGG_Module,M00173
9131,WA5_RS05025,KEGG_Module,M00376
9132,WA5_RS05070,KEGG_Module,M00003
9133,WA5_RS05070,KEGG_Module,M00165
9134,WA5_RS05070,KEGG_Module,M00167
9135,WA5_RS05100,KEGG_Module,M00096
9136,WA5_RS05170,KEGG_Module,M00664
9137,WA5_RS05235,KEGG_Module,M00194
9138,WA5_RS05235,KEGG_Module,M00196
9139,WA5_RS05235,KEGG_Module,M00197
9140,WA5_RS05235,KEGG_Module,M00200
9141,WA5_RS05235,KEGG_Module,M00201
9142,WA5_RS05235,KEGG_Module,M00206
9143,WA5_RS05235,KEGG_Module,M00207
9144,WA5_RS05235,KEGG_Module,M00491
9145,WA5_RS05235,KEGG_Module,M00602
9146,WA5_RS05235,KEGG_Module,M00605
9147,WA5_RS05235,KEGG_Module,M00606
9148,WA5_RS05320,KEGG_Module,M00115
9149,WA5_RS05325,KEGG_Module,M00115
9150,WA5_RS05370,KEGG_Module,M00582
9151,WA5_RS05375,KEGG_Module,M00582
9152,WA5_RS05380,KEGG_Module,M00582
9153,WA5_RS05425,KEGG_Module,M00119
9154,WA5_RS05475,KEGG_Module,M00239
9155,WA5_RS05510,KEGG_Module,M00016
9156,WA5_RS05520,KEGG_Module,M00016
9157,WA5_RS05525,KEGG_Module,M00016
9158,WA5_RS05535,KEGG_Module,M00126
9159,WA5_RS05535,KEGG_Module,M00841
9160,WA5_RS05570,KEGG_Module,M00565
9161,WA5_RS05590,KEGG_Module,M00336
9162,WA5_RS05625,KEGG_Module,M00009
9163,WA5_RS05625,KEGG_Module,M00011
9164,WA5_RS05625,KEGG_Module,M00032
9165,WA5_RS05640,KEGG_Module,M00022
9166,WA5_RS05675,KEGG_Module,M00017
9167,WA5_RS05720,KEGG_Module,M00153
9168,WA5_RS05725,KEGG_Module,M00153
9169,WA5_RS05760,KEGG_Module,M00545
9170,WA5_RS05770,KEGG_Module,M00568
9171,WA5_RS05870,KEGG_Module,M00359
9172,WA5_RS05870,KEGG_Module,M00360
9173,WA5_RS05875,KEGG_Module,M00016
9174,WA5_RS05875,KEGG_Module,M00525
9175,WA5_RS05875,KEGG_Module,M00526
9176,WA5_RS05875,KEGG_Module,M00527
9177,WA5_RS05890,KEGG_Module,M00016
9178,WA5_RS05890,KEGG_Module,M00017
9179,WA5_RS05890,KEGG_Module,M00018
9180,WA5_RS05890,KEGG_Module,M00526
9181,WA5_RS05890,KEGG_Module,M00527
9182,WA5_RS05895,KEGG_Module,M00018
9183,WA5_RS05905,KEGG_Module,M00529
9184,WA5_RS05905,KEGG_Module,M00530
9185,WA5_RS05915,KEGG_Module,M00529
9186,WA5_RS05915,KEGG_Module,M00530
9187,WA5_RS05915,KEGG_Module,M00804
9188,WA5_RS05920,KEGG_Module,M00529
9189,WA5_RS05920,KEGG_Module,M00530
9190,WA5_RS05920,KEGG_Module,M00804
9191,WA5_RS05925,KEGG_Module,M00615
9192,WA5_RS06005,KEGG_Module,M00157
9193,WA5_RS06010,KEGG_Module,M00157
9194,WA5_RS06015,KEGG_Module,M00157
9195,WA5_RS06020,KEGG_Module,M00157
9196,WA5_RS06025,KEGG_Module,M00157
9197,WA5_RS06030,KEGG_Module,M00157
9198,WA5_RS06035,KEGG_Module,M00157
9199,WA5_RS06040,KEGG_Module,M00157
9200,WA5_RS06060,KEGG_Module,M00373
9201,WA5_RS06060,KEGG_Module,M00375
9202,WA5_RS06060,KEGG_Module,M00376
9203,WA5_RS06060,KEGG_Module,M00741
9204,WA5_RS06080,KEGG_Module,M00188
9205,WA5_RS06080,KEGG_Module,M00436
9206,WA5_RS06085,KEGG_Module,M00436
9207,WA5_RS06090,KEGG_Module,M00188
9208,WA5_RS06090,KEGG_Module,M00436
9209,WA5_RS06095,KEGG_Module,M00565
9210,WA5_RS06105,KEGG_Module,M00240
9211,WA5_RS06155,KEGG_Module,M00034
9212,WA5_RS06155,KEGG_Module,M00133
9213,WA5_RS06185,KEGG_Module,M00260
9214,WA5_RS06230,KEGG_Module,M00212
9215,WA5_RS06235,KEGG_Module,M00212
9216,WA5_RS06240,KEGG_Module,M00212
9217,WA5_RS06255,KEGG_Module,M00240
9218,WA5_RS06305,KEGG_Module,M00019
9219,WA5_RS06305,KEGG_Module,M00570
9220,WA5_RS06320,KEGG_Module,M00019
9221,WA5_RS06320,KEGG_Module,M00570
9222,WA5_RS06325,KEGG_Module,M00019
9223,WA5_RS06325,KEGG_Module,M00570
9224,WA5_RS06330,KEGG_Module,M00019
9225,WA5_RS06330,KEGG_Module,M00570
9226,WA5_RS15695,KEGG_Module,M00188
9227,WA5_RS15695,KEGG_Module,M00438
9228,WA5_RS06345,KEGG_Module,M00188
9229,WA5_RS06345,KEGG_Module,M00438
9230,WA5_RS06385,KEGG_Module,M00020
9231,WA5_RS06395,KEGG_Module,M00432
9232,WA5_RS06395,KEGG_Module,M00535
9233,WA5_RS06410,KEGG_Module,M00260
9234,WA5_RS06425,KEGG_Module,M00116
9235,WA5_RS06430,KEGG_Module,M00121
9236,WA5_RS06430,KEGG_Module,M00359
9237,WA5_RS06430,KEGG_Module,M00360
9238,WA5_RS06500,KEGG_Module,M00127
9239,WA5_RS06545,KEGG_Module,M00432
9240,WA5_RS06545,KEGG_Module,M00535
9241,WA5_RS06550,KEGG_Module,M00432
9242,WA5_RS06550,KEGG_Module,M00535
9243,WA5_RS06580,KEGG_Module,M00127
9244,WA5_RS06610,KEGG_Module,M00120
9245,WA5_RS06615,KEGG_Module,M00236
9246,WA5_RS06620,KEGG_Module,M00236
9247,WA5_RS06625,KEGG_Module,M00236
9248,WA5_RS06725,KEGG_Module,M00817
9249,WA5_RS06765,KEGG_Module,M00178
9250,WA5_RS06770,KEGG_Module,M00271
9251,WA5_RS06775,KEGG_Module,M00120
9252,WA5_RS06875,KEGG_Module,M00178
9253,WA5_RS06880,KEGG_Module,M00178
9254,WA5_RS06895,KEGG_Module,M00198
9255,WA5_RS06900,KEGG_Module,M00198
9256,WA5_RS06900,KEGG_Module,M00207
9257,WA5_RS06905,KEGG_Module,M00198
9258,WA5_RS06910,KEGG_Module,M00189
9259,WA5_RS06910,KEGG_Module,M00194
9260,WA5_RS06910,KEGG_Module,M00196
9261,WA5_RS06910,KEGG_Module,M00197
9262,WA5_RS06910,KEGG_Module,M00198
9263,WA5_RS06910,KEGG_Module,M00200
9264,WA5_RS06910,KEGG_Module,M00201
9265,WA5_RS06910,KEGG_Module,M00206
9266,WA5_RS06910,KEGG_Module,M00207
9267,WA5_RS06910,KEGG_Module,M00491
9268,WA5_RS06910,KEGG_Module,M00602
9269,WA5_RS06910,KEGG_Module,M00605
9270,WA5_RS06910,KEGG_Module,M00606
9271,WA5_RS06925,KEGG_Module,M00359
9272,WA5_RS06925,KEGG_Module,M00360
9273,WA5_RS06930,KEGG_Module,M00359
9274,WA5_RS06930,KEGG_Module,M00360
9275,WA5_RS06950,KEGG_Module,M00028
9276,WA5_RS06950,KEGG_Module,M00845
9277,WA5_RS06955,KEGG_Module,M00028
9278,WA5_RS06960,KEGG_Module,M00028
9279,WA5_RS06965,KEGG_Module,M00016
9280,WA5_RS06965,KEGG_Module,M00028
9281,WA5_RS06965,KEGG_Module,M00845
9282,WA5_RS06970,KEGG_Module,M00029
9283,WA5_RS06970,KEGG_Module,M00844
9284,WA5_RS06980,KEGG_Module,M00029
9285,WA5_RS06980,KEGG_Module,M00844
9286,WA5_RS06980,KEGG_Module,M00845
9287,WA5_RS06985,KEGG_Module,M00029
9288,WA5_RS06985,KEGG_Module,M00844
9289,WA5_RS06985,KEGG_Module,M00845
9290,WA5_RS07010,KEGG_Module,M00359
9291,WA5_RS07010,KEGG_Module,M00360
9292,WA5_RS07080,KEGG_Module,M00052
9293,WA5_RS07130,KEGG_Module,M00052
9294,WA5_RS07195,KEGG_Module,M00335
9295,WA5_RS07255,KEGG_Module,M00004
9296,WA5_RS07255,KEGG_Module,M00006
9297,WA5_RS07270,KEGG_Module,M00254
9298,WA5_RS07275,KEGG_Module,M00254
9299,WA5_RS07285,KEGG_Module,M00223
9300,WA5_RS07290,KEGG_Module,M00223
9301,WA5_RS07295,KEGG_Module,M00223
9302,WA5_RS07300,KEGG_Module,M00223
9303,WA5_RS07310,KEGG_Module,M00127
9304,WA5_RS07315,KEGG_Module,M00127
9305,WA5_RS07405,KEGG_Module,M00098
9306,WA5_RS07440,KEGG_Module,M00336
9307,WA5_RS07445,KEGG_Module,M00336
9308,WA5_RS07460,KEGG_Module,M00342
9309,WA5_RS07475,KEGG_Module,M00342
9310,WA5_RS07510,KEGG_Module,M00026
9311,WA5_RS07515,KEGG_Module,M00026
9312,WA5_RS07525,KEGG_Module,M00017
9313,WA5_RS07560,KEGG_Module,M00359
9314,WA5_RS07560,KEGG_Module,M00360
9315,WA5_RS07580,KEGG_Module,M00051
9316,WA5_RS07640,KEGG_Module,M00373
9317,WA5_RS07640,KEGG_Module,M00376
9318,WA5_RS07640,KEGG_Module,M00741
9319,WA5_RS07645,KEGG_Module,M00373
9320,WA5_RS07645,KEGG_Module,M00376
9321,WA5_RS07645,KEGG_Module,M00741
9322,WA5_RS07680,KEGG_Module,M00121
9323,WA5_RS07695,KEGG_Module,M00009
9324,WA5_RS07695,KEGG_Module,M00010
9325,WA5_RS07695,KEGG_Module,M00012
9326,WA5_RS07695,KEGG_Module,M00173
9327,WA5_RS07695,KEGG_Module,M00740
9328,WA5_RS07705,KEGG_Module,M00050
9329,WA5_RS07825,KEGG_Module,M00254
9330,WA5_RS07830,KEGG_Module,M00254
9331,WA5_RS07835,KEGG_Module,M00154
9332,WA5_RS07840,KEGG_Module,M00290
9333,WA5_RS07850,KEGG_Module,M00154
9334,WA5_RS07855,KEGG_Module,M00004
9335,WA5_RS07855,KEGG_Module,M00007
9336,WA5_RS07855,KEGG_Module,M00165
9337,WA5_RS07855,KEGG_Module,M00167
9338,WA5_RS07860,KEGG_Module,M00004
9339,WA5_RS07860,KEGG_Module,M00007
9340,WA5_RS07865,KEGG_Module,M00004
9341,WA5_RS07865,KEGG_Module,M00006
9342,WA5_RS07865,KEGG_Module,M00008
9343,WA5_RS07875,KEGG_Module,M00004
9344,WA5_RS07875,KEGG_Module,M00006
9345,WA5_RS07875,KEGG_Module,M00008
9346,WA5_RS07905,KEGG_Module,M00335
9347,WA5_RS07910,KEGG_Module,M00168
9348,WA5_RS07910,KEGG_Module,M00170
9349,WA5_RS07910,KEGG_Module,M00171
9350,WA5_RS07910,KEGG_Module,M00172
9351,WA5_RS07910,KEGG_Module,M00173
9352,WA5_RS07910,KEGG_Module,M00346
9353,WA5_RS07910,KEGG_Module,M00374
9354,WA5_RS07915,KEGG_Module,M00001
9355,WA5_RS07915,KEGG_Module,M00002
9356,WA5_RS07915,KEGG_Module,M00003
9357,WA5_RS07920,KEGG_Module,M00001
9358,WA5_RS07920,KEGG_Module,M00002
9359,WA5_RS07920,KEGG_Module,M00003
9360,WA5_RS07920,KEGG_Module,M00165
9361,WA5_RS07920,KEGG_Module,M00166
9362,WA5_RS07920,KEGG_Module,M00308
9363,WA5_RS07920,KEGG_Module,M00552
9364,WA5_RS07925,KEGG_Module,M00001
9365,WA5_RS07925,KEGG_Module,M00002
9366,WA5_RS07925,KEGG_Module,M00003
9367,WA5_RS07925,KEGG_Module,M00165
9368,WA5_RS07925,KEGG_Module,M00166
9369,WA5_RS07925,KEGG_Module,M00308
9370,WA5_RS07925,KEGG_Module,M00552
9371,WA5_RS07955,KEGG_Module,M00125
9372,WA5_RS07960,KEGG_Module,M00125
9373,WA5_RS07960,KEGG_Module,M00840
9374,WA5_RS07965,KEGG_Module,M00125
9375,WA5_RS07970,KEGG_Module,M00125
9376,WA5_RS07975,KEGG_Module,M00004
9377,WA5_RS07975,KEGG_Module,M00007
9378,WA5_RS08000,KEGG_Module,M00034
9379,WA5_RS08000,KEGG_Module,M00035
9380,WA5_RS08000,KEGG_Module,M00368
9381,WA5_RS08000,KEGG_Module,M00609
9382,WA5_RS08005,KEGG_Module,M00120
9383,WA5_RS08010,KEGG_Module,M00183
9384,WA5_RS08015,KEGG_Module,M00050
9385,WA5_RS08025,KEGG_Module,M00051
9386,WA5_RS08030,KEGG_Module,M00051
9387,WA5_RS08035,KEGG_Module,M00051
9388,WA5_RS08040,KEGG_Module,M00051
9389,WA5_RS08045,KEGG_Module,M00051
9390,WA5_RS08090,KEGG_Module,M00022
9391,WA5_RS08095,KEGG_Module,M00022
9392,WA5_RS08100,KEGG_Module,M00022
9393,WA5_RS08105,KEGG_Module,M00331
9394,WA5_RS08115,KEGG_Module,M00240
9395,WA5_RS08120,KEGG_Module,M00240
9396,WA5_RS08125,KEGG_Module,M00240
9397,WA5_RS08130,KEGG_Module,M00022
9398,WA5_RS08145,KEGG_Module,M00359
9399,WA5_RS08145,KEGG_Module,M00360
9400,WA5_RS08160,KEGG_Module,M00359
9401,WA5_RS08160,KEGG_Module,M00360
9402,WA5_RS08220,KEGG_Module,M00359
9403,WA5_RS08220,KEGG_Module,M00360
9404,WA5_RS08255,KEGG_Module,M00239
9405,WA5_RS08260,KEGG_Module,M00335
9406,WA5_RS08265,KEGG_Module,M00335
9407,WA5_RS08270,KEGG_Module,M00335
9408,WA5_RS08330,KEGG_Module,M00359
9409,WA5_RS08330,KEGG_Module,M00360
9410,WA5_RS08410,KEGG_Module,M00001
9411,WA5_RS08410,KEGG_Module,M00345
9412,WA5_RS08825,KEGG_Module,M00120
9413,WA5_RS08850,KEGG_Module,M00035
9414,WA5_RS08985,KEGG_Module,M00260
9415,WA5_RS09475,KEGG_Module,M00096
9416,WA5_RS09490,KEGG_Module,M00053
9417,WA5_RS09510,KEGG_Module,M00131
9418,WA5_RS09515,KEGG_Module,M00001
9419,WA5_RS09515,KEGG_Module,M00549
9420,WA5_RS09570,KEGG_Module,M00361
9421,WA5_RS09570,KEGG_Module,M00362
9422,WA5_RS09570,KEGG_Module,M00632
9423,WA5_RS09615,KEGG_Module,M00729
9424,WA5_RS09625,KEGG_Module,M00001
9425,WA5_RS09625,KEGG_Module,M00345
9426,WA5_RS09640,KEGG_Module,M00001
9427,WA5_RS09640,KEGG_Module,M00345
9428,WA5_RS09645,KEGG_Module,M00273
9429,WA5_RS09680,KEGG_Module,M00016
9430,WA5_RS09680,KEGG_Module,M00525
9431,WA5_RS09680,KEGG_Module,M00527
9432,WA5_RS09715,KEGG_Module,M00233
9433,WA5_RS09720,KEGG_Module,M00233
9434,WA5_RS09725,KEGG_Module,M00233
9435,WA5_RS09730,KEGG_Module,M00233
9436,WA5_RS09740,KEGG_Module,M00729
9437,WA5_RS09755,KEGG_Module,M00581
9438,WA5_RS09755,KEGG_Module,M00582
9439,WA5_RS09760,KEGG_Module,M00581
9440,WA5_RS09765,KEGG_Module,M00581
9441,WA5_RS09820,KEGG_Module,M00016
9442,WA5_RS09820,KEGG_Module,M00525
9443,WA5_RS09820,KEGG_Module,M00526
9444,WA5_RS09820,KEGG_Module,M00527
9445,WA5_RS09830,KEGG_Module,M00016
9446,WA5_RS09830,KEGG_Module,M00525
9447,WA5_RS09830,KEGG_Module,M00526
9448,WA5_RS09830,KEGG_Module,M00527
9449,WA5_RS09840,KEGG_Module,M00394
9450,WA5_RS09845,KEGG_Module,M00178
9451,WA5_RS09845,KEGG_Module,M00179
9452,WA5_RS09855,KEGG_Module,M00125
9453,WA5_RS09915,KEGG_Module,M00239
9454,WA5_RS09915,KEGG_Module,M00439
9455,WA5_RS09920,KEGG_Module,M00239
9456,WA5_RS09920,KEGG_Module,M00439
9457,WA5_RS09925,KEGG_Module,M00239
9458,WA5_RS09925,KEGG_Module,M00439
9459,WA5_RS09930,KEGG_Module,M00239
9460,WA5_RS09935,KEGG_Module,M00359
9461,WA5_RS09935,KEGG_Module,M00360
9462,WA5_RS09955,KEGG_Module,M00121
9463,WA5_RS09970,KEGG_Module,M00009
9464,WA5_RS09970,KEGG_Module,M00011
9465,WA5_RS10020,KEGG_Module,M00258
9466,WA5_RS10025,KEGG_Module,M00258
9467,WA5_RS10030,KEGG_Module,M00096
9468,WA5_RS10040,KEGG_Module,M00096
9469,WA5_RS10050,KEGG_Module,M00254
9470,WA5_RS10055,KEGG_Module,M00254
9471,WA5_RS10070,KEGG_Module,M00093
9472,WA5_RS10090,KEGG_Module,M00178
9473,WA5_RS10090,KEGG_Module,M00179
9474,WA5_RS10135,KEGG_Module,M00240
9475,WA5_RS10140,KEGG_Module,M00178
9476,WA5_RS10145,KEGG_Module,M00127
9477,WA5_RS10220,KEGG_Module,M00178
9478,WA5_RS10230,KEGG_Module,M00298
9479,WA5_RS10235,KEGG_Module,M00254
9480,WA5_RS10235,KEGG_Module,M00298
9481,WA5_RS10240,KEGG_Module,M00335
9482,WA5_RS10260,KEGG_Module,M00335
9483,WA5_RS10375,KEGG_Module,M00569
9484,WA5_RS10380,KEGG_Module,M00001
9485,WA5_RS10380,KEGG_Module,M00002
9486,WA5_RS10380,KEGG_Module,M00049
9487,WA5_RS10380,KEGG_Module,M00050
9488,WA5_RS10390,KEGG_Module,M00023
9489,WA5_RS10400,KEGG_Module,M00026
9490,WA5_RS10405,KEGG_Module,M00023
9491,WA5_RS10405,KEGG_Module,M00026
9492,WA5_RS10410,KEGG_Module,M00131
9493,WA5_RS16020,KEGG_Module,M00023
9494,WA5_RS16020,KEGG_Module,M00026
9495,WA5_RS16025,KEGG_Module,M00026
9496,WA5_RS10435,KEGG_Module,M00026
9497,WA5_RS10440,KEGG_Module,M00026
9498,WA5_RS10445,KEGG_Module,M00026
9499,WA5_RS10465,KEGG_Module,M00668
9500,WA5_RS10470,KEGG_Module,M00565
9501,WA5_RS10495,KEGG_Module,M00240
9502,WA5_RS10500,KEGG_Module,M00240
9503,WA5_RS10505,KEGG_Module,M00240
9504,WA5_RS10515,KEGG_Module,M00260
9505,WA5_RS10525,KEGG_Module,M00565
9506,WA5_RS10565,KEGG_Module,M00565
9507,WA5_RS10570,KEGG_Module,M00570
9508,WA5_RS10580,KEGG_Module,M00017
9509,WA5_RS10585,KEGG_Module,M00260
9510,WA5_RS10610,KEGG_Module,M00016
9511,WA5_RS10610,KEGG_Module,M00525
9512,WA5_RS10610,KEGG_Module,M00526
9513,WA5_RS10610,KEGG_Module,M00527
9514,WA5_RS10680,KEGG_Module,M00359
9515,WA5_RS10680,KEGG_Module,M00360
9516,WA5_RS10795,KEGG_Module,M00377
9517,WA5_RS10800,KEGG_Module,M00364
9518,WA5_RS10800,KEGG_Module,M00365
9519,WA5_RS10830,KEGG_Module,M00022
9520,WA5_RS10860,KEGG_Module,M00089
9521,WA5_RS10865,KEGG_Module,M00001
9522,WA5_RS10865,KEGG_Module,M00549
9523,WA5_RS10885,KEGG_Module,M00151
9524,WA5_RS10890,KEGG_Module,M00151
9525,WA5_RS10895,KEGG_Module,M00151
9526,WA5_RS10900,KEGG_Module,M00155
9527,WA5_RS10900,KEGG_Module,M00417
9528,WA5_RS10915,KEGG_Module,M00155
9529,WA5_RS10935,KEGG_Module,M00122
9530,WA5_RS10940,KEGG_Module,M00122
9531,WA5_RS10945,KEGG_Module,M00122
9532,WA5_RS10955,KEGG_Module,M00019
9533,WA5_RS10955,KEGG_Module,M00036
9534,WA5_RS10955,KEGG_Module,M00119
9535,WA5_RS10955,KEGG_Module,M00570
9536,WA5_RS10970,KEGG_Module,M00009
9537,WA5_RS10970,KEGG_Module,M00011
9538,WA5_RS10970,KEGG_Module,M00032
9539,WA5_RS11035,KEGG_Module,M00018
9540,WA5_RS16540,KEGG_Module,M00628
9541,WA5_RS11095,KEGG_Module,M00554
9542,WA5_RS11095,KEGG_Module,M00632
9543,WA5_RS11110,KEGG_Module,M00122
9544,WA5_RS11175,KEGG_Module,M00307
9545,WA5_RS11180,KEGG_Module,M00247
9546,WA5_RS11185,KEGG_Module,M00247
9547,WA5_RS11190,KEGG_Module,M00247
9548,WA5_RS11270,KEGG_Module,M00126
9549,WA5_RS11345,KEGG_Module,M00359
9550,WA5_RS11345,KEGG_Module,M00360
9551,WA5_RS11435,KEGG_Module,M00086
9552,WA5_RS11475,KEGG_Module,M00095
9553,WA5_RS11475,KEGG_Module,M00096
9554,WA5_RS11475,KEGG_Module,M00364
9555,WA5_RS11475,KEGG_Module,M00365
9556,WA5_RS11475,KEGG_Module,M00366
9557,WA5_RS11475,KEGG_Module,M00367
9558,WA5_RS11550,KEGG_Module,M00239
9559,WA5_RS11555,KEGG_Module,M00239
9560,WA5_RS11560,KEGG_Module,M00239
9561,WA5_RS11565,KEGG_Module,M00239
9562,WA5_RS11595,KEGG_Module,M00012
9563,WA5_RS11600,KEGG_Module,M00012
9564,WA5_RS11665,KEGG_Module,M00178
9565,WA5_RS11680,KEGG_Module,M00260
9566,WA5_RS11685,KEGG_Module,M00429
9567,WA5_RS11690,KEGG_Module,M00429
9568,WA5_RS11700,KEGG_Module,M00001
9569,WA5_RS11700,KEGG_Module,M00002
9570,WA5_RS11700,KEGG_Module,M00003
9571,WA5_RS11710,KEGG_Module,M00115
9572,WA5_RS11720,KEGG_Module,M00015
9573,WA5_RS11730,KEGG_Module,M00015
9574,WA5_RS11760,KEGG_Module,M00178
9575,WA5_RS11765,KEGG_Module,M00178
9576,WA5_RS11770,KEGG_Module,M00394
9577,WA5_RS11800,KEGG_Module,M00049
9578,WA5_RS11800,KEGG_Module,M00050
9579,WA5_RS11800,KEGG_Module,M00052
9580,WA5_RS11800,KEGG_Module,M00053
9581,WA5_RS11825,KEGG_Module,M00126
9582,WA5_RS11825,KEGG_Module,M00841
9583,WA5_RS11830,KEGG_Module,M00359
9584,WA5_RS11830,KEGG_Module,M00360
9585,WA5_RS11835,KEGG_Module,M00239
9586,WA5_RS11835,KEGG_Module,M00439
9587,WA5_RS11850,KEGG_Module,M00009
9588,WA5_RS11850,KEGG_Module,M00011
9589,WA5_RS11850,KEGG_Module,M00012
9590,WA5_RS11850,KEGG_Module,M00168
9591,WA5_RS11850,KEGG_Module,M00173
9592,WA5_RS11850,KEGG_Module,M00346
9593,WA5_RS11850,KEGG_Module,M00374
9594,WA5_RS11850,KEGG_Module,M00620
9595,WA5_RS11850,KEGG_Module,M00740
9596,WA5_RS11865,KEGG_Module,M00790
9597,WA5_RS11910,KEGG_Module,M00088
9598,WA5_RS11910,KEGG_Module,M00095
9599,WA5_RS11910,KEGG_Module,M00373
9600,WA5_RS11910,KEGG_Module,M00374
9601,WA5_RS11910,KEGG_Module,M00375
9602,WA5_RS11915,KEGG_Module,M00568
9603,WA5_RS11925,KEGG_Module,M00568
9604,WA5_RS11950,KEGG_Module,M00568
9605,WA5_RS11955,KEGG_Module,M00568
9606,WA5_RS11960,KEGG_Module,M00568
9607,WA5_RS11965,KEGG_Module,M00551
9608,WA5_RS11970,KEGG_Module,M00551
9609,WA5_RS11975,KEGG_Module,M00551
9610,WA5_RS11980,KEGG_Module,M00551
9611,WA5_RS12065,KEGG_Module,M00004
9612,WA5_RS12065,KEGG_Module,M00007
9613,WA5_RS12065,KEGG_Module,M00165
9614,WA5_RS12065,KEGG_Module,M00167
9615,WA5_RS12115,KEGG_Module,M00097
9616,WA5_RS12130,KEGG_Module,M00239
9617,WA5_RS12135,KEGG_Module,M00239
9618,WA5_RS12140,KEGG_Module,M00239
9619,WA5_RS12145,KEGG_Module,M00239
9620,WA5_RS12180,KEGG_Module,M00017
9621,WA5_RS12185,KEGG_Module,M00240
9622,WA5_RS12240,KEGG_Module,M00126
9623,WA5_RS12260,KEGG_Module,M00196
9624,WA5_RS12260,KEGG_Module,M00207
9625,WA5_RS12265,KEGG_Module,M00196
9626,WA5_RS12270,KEGG_Module,M00196
9627,WA5_RS12280,KEGG_Module,M00189
9628,WA5_RS12280,KEGG_Module,M00194
9629,WA5_RS12280,KEGG_Module,M00196
9630,WA5_RS12280,KEGG_Module,M00197
9631,WA5_RS12280,KEGG_Module,M00198
9632,WA5_RS12280,KEGG_Module,M00200
9633,WA5_RS12280,KEGG_Module,M00201
9634,WA5_RS12280,KEGG_Module,M00206
9635,WA5_RS12280,KEGG_Module,M00207
9636,WA5_RS12280,KEGG_Module,M00491
9637,WA5_RS12280,KEGG_Module,M00602
9638,WA5_RS12280,KEGG_Module,M00605
9639,WA5_RS12280,KEGG_Module,M00606
9640,WA5_RS12395,KEGG_Module,M00061
9641,WA5_RS12395,KEGG_Module,M00631
9642,WA5_RS12400,KEGG_Module,M00022
9643,WA5_RS12400,KEGG_Module,M00628
9644,WA5_RS12435,KEGG_Module,M00715
9645,WA5_RS12450,KEGG_Module,M00082
9646,WA5_RS12450,KEGG_Module,M00083
9647,WA5_RS12590,KEGG_Module,M00020
9648,WA5_RS12595,KEGG_Module,M00155
9649,WA5_RS12600,KEGG_Module,M00053
9650,WA5_RS12625,KEGG_Module,M00053
9651,WA5_RS12640,KEGG_Module,M00178
9652,WA5_RS12645,KEGG_Module,M00115
9653,WA5_RS12685,KEGG_Module,M00549
9654,WA5_RS12740,KEGG_Module,M00258
9655,WA5_RS12745,KEGG_Module,M00258
9656,WA5_RS12810,KEGG_Module,M00122
9657,WA5_RS12825,KEGG_Module,M00021
9658,WA5_RS12830,KEGG_Module,M00021
9659,WA5_RS12850,KEGG_Module,M00009
9660,WA5_RS12850,KEGG_Module,M00011
9661,WA5_RS12850,KEGG_Module,M00173
9662,WA5_RS12850,KEGG_Module,M00374
9663,WA5_RS12850,KEGG_Module,M00620
9664,WA5_RS12855,KEGG_Module,M00009
9665,WA5_RS12855,KEGG_Module,M00011
9666,WA5_RS12855,KEGG_Module,M00173
9667,WA5_RS12855,KEGG_Module,M00374
9668,WA5_RS12855,KEGG_Module,M00620
9669,WA5_RS12885,KEGG_Module,M00009
9670,WA5_RS12885,KEGG_Module,M00011
9671,WA5_RS12900,KEGG_Module,M00222
9672,WA5_RS12905,KEGG_Module,M00222
9673,WA5_RS12910,KEGG_Module,M00222
9674,WA5_RS12915,KEGG_Module,M00222
9675,WA5_RS12955,KEGG_Module,M00048
9676,WA5_RS12960,KEGG_Module,M00048
9677,WA5_RS12980,KEGG_Module,M00048
9678,WA5_RS12985,KEGG_Module,M00048
9679,WA5_RS12990,KEGG_Module,M00048
9680,WA5_RS13025,KEGG_Module,M00048
9681,WA5_RS13030,KEGG_Module,M00048
9682,WA5_RS13030,KEGG_Module,M00049
9683,WA5_RS13035,KEGG_Module,M00016
9684,WA5_RS13040,KEGG_Module,M00048
9685,WA5_RS13060,KEGG_Module,M00123
9686,WA5_RS13060,KEGG_Module,M00573
9687,WA5_RS13060,KEGG_Module,M00577
9688,WA5_RS13065,KEGG_Module,M00123
9689,WA5_RS13065,KEGG_Module,M00573
9690,WA5_RS13065,KEGG_Module,M00577
9691,WA5_RS13095,KEGG_Module,M00713
9692,WA5_RS13095,KEGG_Module,M00714
9693,WA5_RS13125,KEGG_Module,M00526
9694,WA5_RS13185,KEGG_Module,M00242
9695,WA5_RS13185,KEGG_Module,M00244
9696,WA5_RS13190,KEGG_Module,M00244
9697,WA5_RS13195,KEGG_Module,M00244
9698,WA5_RS16570,KEGG_Module,M00715
9699,WA5_RS13245,KEGG_Module,M00359
9700,WA5_RS13245,KEGG_Module,M00360
